Condition	Video	Date	Time	Time_2
A	E14A-0289	13/08/2017	17:29:00	0.728472222
A	E14A-0290	14/08/2017	7:27:00	0.310416667
A	E14A-0292	14/08/2017	8:19:00	0.346527778
A	E14A-0293	14/08/2017	9:39:00	0.402083333
A	E14A-0294	14/08/2017	10:20:00	0.430555556
A	E14A-0296	14/08/2017	11:12:00	0.466666667
A	E14A-0298	14/08/2017	12:08:00	0.505555556
A	E14A-0299	14/08/2017	12:54:00	0.5375
A	E14A-0300	14/08/2017	13:25:00	0.559027778
A	E14A-0302	14/08/2017	14:51:00	0.61875
A	E14A-0303	14/08/2017	15:25:00	0.642361111
A	E14A-0305	15/08/2017	7:55:00	0.329861111
A	E14A-0307	15/08/2017	9:11:00	0.382638889
A	E14A-0309	15/08/2017	9:57:00	0.414583333
A	E14A-0310	15/08/2017	10:35:00	0.440972222
A	E14A-0315	15/08/2017	11:26:00	0.476388889
A	E14A-0317	15/08/2017	12:10:00	0.506944444
A	E14A-0319	15/08/2017	12:55:00	0.538194444
A	E14A-0323	15/08/2017	13:37:00	0.567361111
A	E14A-0325	15/08/2017	14:10:00	0.590277778
A	E14A-0328	15/08/2017	14:45:00	0.614583333
A	E14A-0330	15/08/2017	15:18:00	0.6375
A	E14A-0332	15/08/2017	15:53:00	0.661805556
A	E14A-0334	15/08/2017	16:32:00	0.688888889
A	E14A-0338	15/08/2017	17:19:00	0.721527778
A	E14A-0341	15/08/2017	17:57:00	0.747916667
A	E14A-0343	16/08/2017	7:35:00	0.315972222
A	E14A-0344	16/08/2017	8:16:00	0.344444444
A	E14A-0346	16/08/2017	9:07:00	0.379861111
A	E14A-0347	16/08/2017	9:42:00	0.404166667
A	E14A-0349	16/08/2017	10:21:00	0.43125
A	E14A-0352	16/08/2017	10:56:00	0.455555556
A	E14A-0355	16/08/2017	11:27:00	0.477083333
A	E14A-0358	16/08/2017	12:12:00	0.508333333
A	E14A-0362	16/08/2017	12:50:00	0.534722222
A	E14A-0365	16/08/2017	13:26:00	0.559722222
A	E14A-0368	16/08/2017	14:17:00	0.595138889
A	E14A-0370	16/08/2017	14:50:00	0.618055556
A	E14A-0372	16/08/2017	15:48:00	0.658333333
A	E14A-0373	17/08/2017	9:01:00	0.375694444
A	E14A-0374	17/08/2017	9:48:00	0.408333333
A	E14A-0375	17/08/2017	10:43:00	0.446527778
A	E14A-0376	17/08/2017	11:32:00	0.480555556
A	E14A-0378	17/08/2017	12:26:00	0.518055556
A	E14A-0379	17/08/2017	13:13:00	0.550694444
A	E14A-0380	17/08/2017	16:03:00	0.66875
A	E14A-0381	17/08/2017	16:54:00	0.704166667
A	E14A-0382	18/08/2017	7:17:00	0.303472222
A	E14A-0386	18/08/2017	8:21:00	0.347916667
A	E14A-0388	18/08/2017	9:37:00	0.400694444
A	E14A-0389	18/08/2017	10:09:00	0.422916667
A	E14A-0390	18/08/2017	10:51:00	0.452083333
A	E14A-0392	18/08/2017	11:26:00	0.476388889
A	E14A-0394	18/08/2017	12:05:00	0.503472222
A	E14A-0399	18/08/2017	12:39:00	0.527083333
A	E14A-0401	18/08/2017	13:10:00	0.548611111
A	E14A-0405	18/08/2017	14:15:00	0.59375
A	E14A-0406	18/08/2017	14:46:00	0.615277778
A	E14A-0407	18/08/2017	15:24:00	0.641666667
A	E14A-0408	18/08/2017	16:50:00	0.701388889
A	E14A-0410	19/08/2017	7:27:00	0.310416667
A	E14A-0413	19/08/2017	8:45:00	0.364583333
A	E14A-0414	19/08/2017	9:47:00	0.407638889
A	E14A-0417	19/08/2017	10:21:00	0.43125
A	E14A-0419	19/08/2017	11:08:00	0.463888889
A	E14A-0422	19/08/2017	11:47:00	0.490972222
A	E14A-0423	19/08/2017	12:26:00	0.518055556
A	E14A-0425	19/08/2017	13:02:00	0.543055556
A	E14A-0427	19/08/2017	13:46:00	0.573611111
A	E14A-0430	19/08/2017	14:40:00	0.611111111
A	E14A-0432	19/08/2017	15:19:00	0.638194444
A	E14A-0435	19/08/2017	16:09:00	0.672916667
A	E14A-0439	19/08/2017	16:53:00	0.703472222
A	E14A-0441	19/08/2017	17:26:00	0.726388889
A	E14A-0442	20/08/2017	8:19:00	0.346527778
A	E14A-0443	20/08/2017	9:25:00	0.392361111
A	E14A-0445	20/08/2017	11:27:00	0.477083333
A	E14A-0446	20/08/2017	12:07:00	0.504861111
A	E14A-0448	20/08/2017	12:49:00	0.534027778
A	E14A-0449	20/08/2017	13:26:00	0.559722222
A	E14A-0451	20/08/2017	14:04:00	0.586111111
A	E14A-0453	20/08/2017	15:10:00	0.631944444
A	E14A-0455	20/08/2017	16:03:00	0.66875
A	E14A-0456	20/08/2017	16:40:00	0.694444444
A	E14A-0458	20/08/2017	17:33:00	0.73125
A	E14A-0459	21/08/2017	8:33:00	0.35625
A	E14A-0460	21/08/2017	9:57:00	0.414583333
A	E14A-0461	21/08/2017	11:54:00	0.495833333
A	E14A-0462	21/08/2017	13:19:00	0.554861111
A	E14A-0463	21/08/2017	14:33:00	0.60625
A	E14A-0464	21/08/2017	15:26:00	0.643055556
A	E14A-0465	21/08/2017	16:29:00	0.686805556
A	E14A-0466	21/08/2017	17:06:00	0.7125
A	E14A-0467	22/08/2017	7:40:00	0.319444444
A	E14A-0468	22/08/2017	9:57:00	0.414583333
A	E14A-0469	22/08/2017	12:07:00	0.504861111
A	E14A-0471	22/08/2017	13:18:00	0.554166667
A	E14A-0472	22/08/2017	14:19:00	0.596527778
A	E14A-0474	22/08/2017	15:10:00	0.631944444
A	E14A-0476	22/08/2017	16:13:00	0.675694444
A	E14A-0478	22/08/2017	17:34:00	0.731944444
A	E14A-0479	23/08/2017	7:34:00	0.315277778
A	E14A-0481	23/08/2017	8:59:00	0.374305556
A	E14A-0484	23/08/2017	10:12:00	0.425
A	E14A-0486	23/08/2017	12:59:00	0.540972222
A	E14A-0487	23/08/2017	13:45:00	0.572916667
A	E14A-0490	24/08/2017	7:25:00	0.309027778
A	E14A-0492	24/08/2017	8:40:00	0.361111111
A	E14A-0494	24/08/2017	9:24:00	0.391666667
A	E14A-0496	24/08/2017	9:57:00	0.414583333
A	E14A-0499	24/08/2017	12:36:00	0.525
A	E14A-0501	24/08/2017	13:42:00	0.570833333
A	E14A-0502	24/08/2017	15:12:00	0.633333333
A	E14A-0503	24/08/2017	16:16:00	0.677777778
A	E14A-0505	24/08/2017	17:39:00	0.735416667
A	E14A-0507	25/08/2017	8:23:00	0.349305556
A	E14A-0508	25/08/2017	9:17:00	0.386805556
A	E14A-0511	25/08/2017	9:50:00	0.409722222
A	E14A-0512	25/08/2017	10:29:00	0.436805556
A	E14A-0516	25/08/2017	11:48:00	0.491666667
A	E14A-0518	25/08/2017	12:41:00	0.528472222
A	E14A-0521	25/08/2017	13:21:00	0.55625
A	E14A-0525	25/08/2017	14:23:00	0.599305556
A	E14A-0527	25/08/2017	14:55:00	0.621527778
A	E14A-0529	25/08/2017	15:41:00	0.653472222
A	E14A-0532	25/08/2017	16:13:00	0.675694444
A	E14A-0535	26/08/2017	7:23:00	0.307638889
A	E14A-0536	26/08/2017	7:58:00	0.331944444
A	E14A-0537	26/08/2017	8:34:00	0.356944444
A	E14A-0539	26/08/2017	9:55:00	0.413194444
A	E14A-0541	26/08/2017	12:09:00	0.50625
A	E14A-0542	26/08/2017	12:50:00	0.534722222
A	E14A-0543	27/08/2017	7:40:00	0.319444444
A	E14A-0544	27/08/2017	9:52:00	0.411111111
A	E14A-0546	27/08/2017	12:38:00	0.526388889
A	E14A-0551	27/08/2017	17:07:00	0.713194444
A	E14A-0552	28/08/2017	8:56:00	0.372222222
A	E14A-0554	28/08/2017	11:53:00	0.495138889
A	E14A-0555	28/08/2017	14:09:00	0.589583333
A	E14A-0557	29/08/2017	7:18:00	0.304166667
A	E14A-0558	29/08/2017	8:38:00	0.359722222
A	E14A-0559	29/08/2017	11:21:00	0.472916667
A	E14A-0560	29/08/2017	12:35:00	0.524305556
A	E14A-0562	29/08/2017	14:30:00	0.604166667
A	E14A-0564	30/08/2017	8:47:00	0.365972222
A	E14B-0002	30/08/2017	11:29:00	0.478472222
A	E14B-0003	30/08/2017	12:49:00	0.534027778
A	E14B-0004	30/08/2017	16:10:00	0.673611111
A	E14B-0006	31/08/2017	11:47:00	0.490972222
A	E14B-0013	02/09/2017	7:09:00	0.297916667
A	E14B-0014	02/09/2017	10:45:00	0.447916667
A	E14B-0015	02/09/2017	12:33:00	0.522916667
A	E14B-0016	02/09/2017	15:50:00	0.659722222
A	E14B-0017	03/09/2017	7:11:00	0.299305556
A	E14B-0018	03/09/2017	8:43:00	0.363194444
A	E14B-0020	03/09/2017	9:44:00	0.405555556
A	E14B-0021	03/09/2017	11:52:00	0.494444444
A	E14B-0022	03/09/2017	13:46:00	0.573611111
A	E14B-0023	03/09/2017	15:10:00	0.631944444
A	E14B-0025	03/09/2017	16:06:00	0.670833333
A	E14B-0052	03/09/2017	17:08:00	0.713888889
A	E14B-0057	03/09/2017	17:39:00	0.735416667
A	E14B-0059	04/09/2017	7:08:00	0.297222222
A	E14B-0060	04/09/2017	7:40:00	0.319444444
A	E14B-0062	04/09/2017	9:11:00	0.382638889
A	E14B-0063	04/09/2017	10:29:00	0.436805556
A	E14B-0065	04/09/2017	11:04:00	0.461111111
A	E14B-0067	04/09/2017	11:42:00	0.4875
A	E14B-0069	04/09/2017	12:27:00	0.51875
A	E14B-0071	04/09/2017	12:59:00	0.540972222
A	E14B-0072	04/09/2017	13:35:00	0.565972222
A	E14B-0075	04/09/2017	14:09:00	0.589583333
A	E14B-0078	04/09/2017	14:54:00	0.620833333
A	E14B-0080	04/09/2017	15:26:00	0.643055556
A	E14B-0082	04/09/2017	16:09:00	0.672916667
A	E14B-0084	04/09/2017	16:54:00	0.704166667
A	E14B-0085	04/09/2017	17:42:00	0.7375
A	E14B-0086	05/09/2017	7:17:00	0.303472222
A	E14B-0087	05/09/2017	8:04:00	0.336111111
A	E14B-0088	05/09/2017	14:27:00	0.602083333
A	E14B-0089	05/09/2017	16:25:00	0.684027778
A	E14B-0090	05/09/2017	18:09:00	0.75625
B	E14B-0091	06/09/2017	7:03:00	0.29375
B	E14B-0095	06/09/2017	9:19:00	0.388194444
B	E14B-0096	06/09/2017	10:20:00	0.430555556
B	E14B-0098	06/09/2017	10:59:00	0.457638889
B	E14B-0100	06/09/2017	11:34:00	0.481944444
B	E14B-0101	06/09/2017	12:05:00	0.503472222
B	E14B-0104	06/09/2017	13:05:00	0.545138889
B	E14B-0107	06/09/2017	13:43:00	0.571527778
B	E14B-0110	06/09/2017	14:20:00	0.597222222
B	E14B-0113	06/09/2017	15:12:00	0.633333333
B	E14B-0115	06/09/2017	15:59:00	0.665972222
B	E14B-0131	06/09/2017	17:09:00	0.714583333
B	E14B-0135	06/09/2017	17:54:00	0.745833333
B	E14B-0136	07/09/2017	7:04:00	0.294444444
B	E14B-0137	07/09/2017	8:23:00	0.349305556
B	E14B-0139	07/09/2017	9:49:00	0.409027778
B	E14B-0141	07/09/2017	10:35:00	0.440972222
B	E14B-0145	07/09/2017	11:33:00	0.48125
B	E14B-0148	07/09/2017	12:08:00	0.505555556
B	E14B-0151	07/09/2017	13:08:00	0.547222222
B	E14B-0153	07/09/2017	14:00:00	0.583333333
B	E14B-0155	07/09/2017	14:52:00	0.619444444
B	E14B-0157	07/09/2017	15:45:00	0.65625
B	E14B-0159	07/09/2017	16:23:00	0.682638889
B	E14B-0160	07/09/2017	17:16:00	0.719444444
B	E14B-0161	08/09/2017	7:42:00	0.320833333
B	E14B-0162	08/09/2017	11:36:00	0.483333333
B	E14B-0164	08/09/2017	12:19:00	0.513194444
B	E14B-0165	08/09/2017	12:55:00	0.538194444
B	E14B-0166	08/09/2017	13:31:00	0.563194444
B	E14B-0168	08/09/2017	14:07:00	0.588194444
B	E14B-0174	08/09/2017	14:59:00	0.624305556
B	E14B-0175	08/09/2017	15:32:00	0.647222222
B	E14B-0191	08/09/2017	17:02:00	0.709722222
B	E14B-0194	09/09/2017	9:36:00	0.4
B	E14B-0205	09/09/2017	12:54:00	0.5375
B	E14B-0220	09/09/2017	14:46:00	0.615277778
B	E14B-0222	09/09/2017	15:53:00	0.661805556
B	E14B-0249	09/09/2017	16:47:00	0.699305556
B	E14B-0257	10/09/2017	8:41:00	0.361805556
B	E14B-0258	10/09/2017	10:30:00	0.4375
B	E14B-0261	10/09/2017	11:32:00	0.480555556
B	E14B-0263	10/09/2017	12:38:00	0.526388889
B	E14B-0264	10/09/2017	13:39:00	0.56875
B	E14B-0265	10/09/2017	14:40:00	0.611111111
B	E14B-0268	10/09/2017	15:33:00	0.647916667
B	E14B-0269	11/09/2017	7:22:00	0.306944444
B	E14B-0271	11/09/2017	9:11:00	0.382638889
B	E14B-0272	11/09/2017	13:45:00	0.572916667
B	E14B-0273	11/09/2017	14:25:00	0.600694444
B	E14B-0275	11/09/2017	15:13:00	0.634027778
B	E14B-0276	11/09/2017	15:44:00	0.655555556
B	E14B-0297	11/09/2017	16:55:00	0.704861111
B	E14B-0300	11/09/2017	18:14:00	0.759722222
B	E14B-0301	12/09/2017	7:05:00	0.295138889
B	E14B-0302	12/09/2017	9:03:00	0.377083333
B	E14B-0311	12/09/2017	10:36:00	0.441666667
B	E14B-0319	12/09/2017	11:26:00	0.476388889
B	E14B-0320	12/09/2017	12:20:00	0.513888889
B	E14B-0323	12/09/2017	13:00:00	0.541666667
B	E14B-0327	12/09/2017	13:35:00	0.565972222
B	E14B-0342	12/09/2017	14:43:00	0.613194444
B	E14B-0345	12/09/2017	15:29:00	0.645138889
B	E14B-0349	12/09/2017	16:00:00	0.666666667
B	E14B-0361	13/09/2017	6:51:00	0.285416667
B	E14B-0363	13/09/2017	8:17:00	0.345138889
B	E14B-0364	13/09/2017	8:59:00	0.374305556
B	E14B-0365	13/09/2017	10:13:00	0.425694444
B	E14B-0366	13/09/2017	11:29:00	0.478472222
B	E14B-0367	14/09/2017	6:49:00	0.284027778
B	E14B-0370	14/09/2017	8:11:00	0.340972222
B	E14B-0371	14/09/2017	9:49:00	0.409027778
B	E14B-0373	14/09/2017	11:14:00	0.468055556
B	E14B-0384	14/09/2017	14:43:00	0.613194444
B	E14B-0426	15/09/2017	11:43:00	0.488194444
B	E14B-0446	15/09/2017	14:20:00	0.597222222
B	E14B-0493	15/09/2017	17:10:00	0.715277778
B	E14B-0498	16/09/2017	7:50:00	0.326388889
B	E14B-0499	16/09/2017	9:37:00	0.400694444
B	E14B-0500	16/09/2017	11:39:00	0.485416667
B	E14B-0501	16/09/2017	12:13:00	0.509027778
B	E14B-0505	16/09/2017	13:14:00	0.551388889
B	E14B-0509	16/09/2017	13:51:00	0.577083333
B	E14B-0526	16/09/2017	15:04:00	0.627777778
B	E14B-0528	16/09/2017	15:40:00	0.652777778
B	E14B-0549	16/09/2017	16:15:00	0.677083333
B	E14B-0575	17/09/2017	8:00:00	0.333333333
B	E14B-0577	17/09/2017	8:44:00	0.363888889
B	E14B-0578	17/09/2017	9:19:00	0.388194444
B	E14B-0581	17/09/2017	10:51:00	0.452083333
B	E14B-0583	17/09/2017	12:22:00	0.515277778
B	E14B-0585	17/09/2017	13:01:00	0.542361111
B	E14B-0587	17/09/2017	13:33:00	0.564583333
B	E14B-0592	17/09/2017	14:24:00	0.6
B	E14B-0594	17/09/2017	15:36:00	0.65
B	E14B-0634	17/09/2017	17:08:00	0.713888889
B	E14B-0642	17/09/2017	17:46:00	0.740277778
B	E14B-0645	17/09/2017	18:29:00	0.770138889
B	E14B-0647	18/09/2017	6:56:00	0.288888889
B	E14B-0649	18/09/2017	7:27:00	0.310416667
B	E14B-0650	18/09/2017	8:25:00	0.350694444
B	E14B-0653	18/09/2017	9:12:00	0.383333333
B	E14B-0654	18/09/2017	11:58:00	0.498611111
B	E14B-0662	18/09/2017	12:52:00	0.536111111
B	E14B-0690	18/09/2017	14:53:00	0.620138889
B	E14B-0731	18/09/2017	17:17:00	0.720138889
B	E14B-0732	19/09/2017	6:56:00	0.288888889
B	E14B-0733	19/09/2017	7:39:00	0.31875
B	E14B-0734	19/09/2017	8:12:00	0.341666667
B	E14B-0736	19/09/2017	9:46:00	0.406944444
B	E14B-0738	19/09/2017	12:28:00	0.519444444
B	E14B-0740	19/09/2017	14:59:00	0.624305556
B	E14B-0741	19/09/2017	15:38:00	0.651388889
B	E14B-0743	20/09/2017	12:48:00	0.533333333
B	E14B-0746	20/09/2017	13:19:00	0.554861111
B	E14B-0753	20/09/2017	14:29:00	0.603472222
B	E14B-0754	20/09/2017	15:47:00	0.657638889
B	E14B-0760	20/09/2017	16:21:00	0.68125
B	E14B-0774	22/09/2017	6:59:00	0.290972222
B	E14B-0775	22/09/2017	12:21:00	0.514583333
B	E14B-0782	23/09/2017	7:39:00	0.31875
B	E14B-0784	23/09/2017	14:34:00	0.606944444
B	E14B-0785	24/09/2017	7:46:00	0.323611111
B	E14B-0786	24/09/2017	10:42:00	0.445833333
A	E15-0059	14/08/2017	12:14:00	0.509722222
A	E16-0025	06/08/2017	8:09:00	0.339583333
A	E16-0026	07/08/2017	9:34:00	0.398611111
A	E16-0029	08/08/2017	10:13:00	0.425694444
A	E16-0032	09/08/2017	9:19:00	0.388194444
A	E16-0033	09/08/2017	9:50:00	0.409722222
A	E16-0052	14/08/2017	11:52:00	0.494444444
A	E16-0056	15/08/2017	8:59:00	0.374305556
A	E16-0058	15/08/2017	12:33:00	0.522916667
A	E16-0060	15/08/2017	15:36:00	0.65
A	E16-0061	16/08/2017	13:01:00	0.542361111
A	E16-0062	16/08/2017	14:26:00	0.601388889
A	E16-0063	17/08/2017	14:58:00	0.623611111
A	E16-0064	18/08/2017	11:03:00	0.460416667
A	E16-0065	18/08/2017	13:02:00	0.543055556
A	E16-0066	18/08/2017	16:09:00	0.672916667
A	E16-0068	19/08/2017	8:36:00	0.358333333
A	E16-0069	19/08/2017	10:36:00	0.441666667
A	E16-0074	19/08/2017	16:20:00	0.680555556
A	E16-0075	19/08/2017	17:10:00	0.715277778
A	E16-0076	20/08/2017	7:55:00	0.329861111
A	E16-0077	20/08/2017	9:44:00	0.405555556
A	E16-0078	20/08/2017	15:28:00	0.644444444
A	E16-0079	20/08/2017	17:07:00	0.713194444
A	E16-0080	20/08/2017	17:57:00	0.747916667
A	E16-0081	21/08/2017	8:14:00	0.343055556
A	E16-0082	22/08/2017	8:15:00	0.34375
A	E16-0089	22/08/2017	13:03:00	0.54375
A	E16-0108	23/08/2017	9:21:00	0.389583333
A	E16-0140	24/08/2017	7:53:00	0.328472222
A	E16-0143	24/08/2017	14:12:00	0.591666667
A	E16-0146	24/08/2017	16:24:00	0.683333333
A	E16-0147	24/08/2017	17:54:00	0.745833333
A	E16-0148	25/08/2017	7:58:00	0.331944444
A	E16-0149	25/08/2017	9:29:00	0.395138889
A	E16-0151	25/08/2017	14:25:00	0.600694444
A	E16-0152	25/08/2017	16:39:00	0.69375
A	E16-0155	27/08/2017	17:15:00	0.71875
A	E16-0156	28/08/2017	7:53:00	0.328472222
A	E16-0159	28/08/2017	10:41:00	0.445138889
A	E16-0160	28/08/2017	13:13:00	0.550694444
A	E16-0162	28/08/2017	17:49:00	0.742361111
A	E16-0163	29/08/2017	7:17:00	0.303472222
A	E16-0164	29/08/2017	10:21:00	0.43125
A	E16-0165	29/08/2017	14:53:00	0.620138889
A	E16-0166	30/08/2017	7:42:00	0.320833333
A	E16-0169	30/08/2017	11:14:00	0.468055556
A	E16-0171	30/08/2017	11:53:00	0.495138889
A	E16-0172	30/08/2017	15:20:00	0.638888889
A	E16-0173	30/08/2017	16:33:00	0.689583333
A	E16-0175	30/08/2017	17:36:00	0.733333333
A	E16-0177	01/09/2017	12:13:00	0.509027778
A	E16-0178	01/09/2017	15:17:00	0.636805556
A	E16-0180	03/09/2017	8:28:00	0.352777778
A	E16-0187	04/09/2017	14:02:00	0.584722222
B	E16-0196	06/09/2017	12:14:00	0.509722222
B	E16-0197	06/09/2017	14:23:00	0.599305556
B	E16-0199	07/09/2017	8:06:00	0.3375
A	E17-0055	06/08/2017	9:13:00	0.384027778
A	E17-0056	06/08/2017	12:32:00	0.522222222
A	E17-0057	06/08/2017	14:00:00	0.583333333
A	E17-0059	07/08/2017	8:09:00	0.339583333
A	E17-0060	07/08/2017	16:28:00	0.686111111
A	E17-0062	09/08/2017	11:14:00	0.468055556
A	E17-0063	09/08/2017	14:34:00	0.606944444
A	E17-0064	09/08/2017	17:26:00	0.726388889
A	E17-0065	10/08/2017	14:56:00	0.622222222
A	E17-0066	10/08/2017	16:02:00	0.668055556
A	E17-0068	11/08/2017	10:44:00	0.447222222
A	E17-0069	11/08/2017	15:24:00	0.641666667
A	E17-0070	12/08/2017	8:04:00	0.336111111
A	E17-0071	12/08/2017	8:39:00	0.360416667
A	E17-0072	12/08/2017	9:54:00	0.4125
A	E17-0073	12/08/2017	12:21:00	0.514583333
A	E17-0074	12/08/2017	15:20:00	0.638888889
A	E17-0075	12/08/2017	16:25:00	0.684027778
A	E17-0076	13/08/2017	8:19:00	0.346527778
A	E17-0078	13/08/2017	9:22:00	0.390277778
A	E17-0079	13/08/2017	12:06:00	0.504166667
A	E17-0080	13/08/2017	14:11:00	0.590972222
A	E17-0081	13/08/2017	15:37:00	0.650694444
A	E17-0082	13/08/2017	17:22:00	0.723611111
A	E17-0086	14/08/2017	8:18:00	0.345833333
A	E17-0090	14/08/2017	10:45:00	0.447916667
A	E17-0091	14/08/2017	11:43:00	0.488194444
A	E17-0092	14/08/2017	14:21:00	0.597916667
A	E17-0093	14/08/2017	16:22:00	0.681944444
A	E17-0094	14/08/2017	17:14:00	0.718055556
A	E17-0095	15/08/2017	8:01:00	0.334027778
A	E17-0096	15/08/2017	9:17:00	0.386805556
A	E17-0097	15/08/2017	9:49:00	0.409027778
A	E17-0098	15/08/2017	10:22:00	0.431944444
A	E17-0099	15/08/2017	11:56:00	0.497222222
A	E17-0100	15/08/2017	13:09:00	0.547916667
A	E17-0101	15/08/2017	14:06:00	0.5875
A	E17-0103	15/08/2017	16:01:00	0.667361111
A	E17-0104	15/08/2017	16:58:00	0.706944444
A	E17-0107	15/08/2017	17:49:00	0.742361111
A	E17-0108	16/08/2017	8:13:00	0.342361111
A	E17-0109	16/08/2017	11:05:00	0.461805556
A	E17-0111	18/08/2017	7:50:00	0.326388889
A	E17-0112	18/08/2017	9:49:00	0.409027778
A	E17-0113	18/08/2017	11:39:00	0.485416667
A	E17-0114	18/08/2017	12:46:00	0.531944444
A	E17-0119	19/08/2017	8:47:00	0.365972222
A	E17-0120	19/08/2017	10:42:00	0.445833333
A	E17-0121	20/08/2017	14:49:00	0.617361111
A	E17-0122	20/08/2017	15:51:00	0.660416667
A	E17-0123	20/08/2017	17:43:00	0.738194444
A	E17-0125	22/08/2017	8:38:00	0.359722222
A	E17-0126	22/08/2017	11:50:00	0.493055556
A	E17-0127	22/08/2017	13:15:00	0.552083333
A	E17-0129	22/08/2017	15:00:00	0.625
A	E17-0132	23/08/2017	8:02:00	0.334722222
A	E17-0199	24/08/2017	7:36:00	0.316666667
A	E17-0200	24/08/2017	8:15:00	0.34375
A	E17-0201	24/08/2017	9:27:00	0.39375
A	E17-0202	24/08/2017	10:22:00	0.431944444
A	E17-0203	24/08/2017	12:51:00	0.535416667
A	E17-0204	24/08/2017	13:26:00	0.559722222
A	E17-0205	24/08/2017	16:58:00	0.706944444
A	E17-0206	24/08/2017	17:40:00	0.736111111
A	E17-0207	24/08/2017	18:32:00	0.772222222
A	E17-0209	25/08/2017	8:03:00	0.335416667
A	E17-0210	25/08/2017	8:54:00	0.370833333
A	E17-0211	25/08/2017	9:35:00	0.399305556
A	E17-0212	25/08/2017	11:10:00	0.465277778
A	E17-0213	25/08/2017	12:58:00	0.540277778
A	E17-0214	25/08/2017	13:46:00	0.573611111
A	E17-0216	25/08/2017	16:10:00	0.673611111
A	E17-0217	25/08/2017	17:52:00	0.744444444
A	E17-0219	26/08/2017	7:56:00	0.330555556
A	E17-0221	26/08/2017	9:39:00	0.402083333
A	E17-0222	26/08/2017	10:58:00	0.456944444
A	E17-0223	26/08/2017	16:45:00	0.697916667
A	E17-0226	27/08/2017	10:54:00	0.454166667
A	E17-0228	27/08/2017	13:27:00	0.560416667
A	E17-0229	27/08/2017	15:55:00	0.663194444
A	E17-0230	27/08/2017	17:49:00	0.742361111
A	E17-0231	28/08/2017	8:16:00	0.344444444
A	E17-0232	28/08/2017	9:00:00	0.375
A	E17-0234	28/08/2017	10:43:00	0.446527778
A	E17-0235	28/08/2017	12:15:00	0.510416667
A	E17-0236	28/08/2017	13:12:00	0.55
A	E17-0237	28/08/2017	14:17:00	0.595138889
A	E17-0239	28/08/2017	16:30:00	0.6875
A	E17-0242	29/08/2017	8:07:00	0.338194444
A	E17-0244	29/08/2017	9:12:00	0.383333333
A	E17-0245	29/08/2017	10:09:00	0.422916667
A	E17-0246	29/08/2017	13:39:00	0.56875
A	E17-0247	29/08/2017	16:12:00	0.675
A	E17-0248	29/08/2017	16:50:00	0.701388889
A	E17-0249	30/08/2017	8:05:00	0.336805556
A	E17-0254	30/08/2017	10:30:00	0.4375
A	E17-0257	30/08/2017	11:46:00	0.490277778
A	E17-0258	30/08/2017	14:30:00	0.604166667
A	E17-0259	31/08/2017	17:20:00	0.722222222
A	E17-0260	01/09/2017	13:34:00	0.565277778
A	E17-0261	01/09/2017	16:52:00	0.702777778
A	E17-0262	02/09/2017	11:18:00	0.470833333
A	E17-0263	02/09/2017	16:03:00	0.66875
A	E17-0264	02/09/2017	18:00:00	0.75
A	E17-0265	03/09/2017	7:10:00	0.298611111
A	E17-0266	03/09/2017	9:41:00	0.403472222
A	E17-0267	03/09/2017	14:22:00	0.598611111
A	E17-0268	03/09/2017	18:14:00	0.759722222
A	E17-0269	04/09/2017	7:59:00	0.332638889
A	E17-0271	04/09/2017	10:24:00	0.433333333
A	E17-0272	04/09/2017	10:55:00	0.454861111
A	E17-0273	04/09/2017	11:34:00	0.481944444
A	E17-0274	04/09/2017	15:15:00	0.635416667
A	E17-0275	04/09/2017	16:05:00	0.670138889
B	E17-0277	06/09/2017	10:24:00	0.433333333
B	E17-0279	06/09/2017	15:03:00	0.627083333
B	E17-0280	06/09/2017	17:51:00	0.74375
B	E17-0281	07/09/2017	8:53:00	0.370138889
B	E17-0282	07/09/2017	10:27:00	0.435416667
B	E17-0283	07/09/2017	13:58:00	0.581944444
B	E17-0285	08/09/2017	8:45:00	0.364583333
B	E17-0286	08/09/2017	10:14:00	0.426388889
B	E17-0287	08/09/2017	12:55:00	0.538194444
B	E17-0291	08/09/2017	15:23:00	0.640972222
B	E17-0292	08/09/2017	17:43:00	0.738194444
B	E17-0294	09/09/2017	7:49:00	0.325694444
B	E17-0295	09/09/2017	8:24:00	0.35
B	E17-0297	09/09/2017	9:52:00	0.411111111
B	E17-0301	09/09/2017	10:59:00	0.457638889
B	E17-0302	09/09/2017	12:08:00	0.505555556
B	E17-0304	09/09/2017	18:42:00	0.779166667
B	E17-0305	10/09/2017	7:41:00	0.320138889
B	E17-0306	10/09/2017	9:21:00	0.389583333
B	E17-0308	10/09/2017	10:23:00	0.432638889
B	E17-0309	10/09/2017	11:06:00	0.4625
B	E17-0311	10/09/2017	12:54:00	0.5375
B	E17-0312	10/09/2017	16:46:00	0.698611111
B	E17-0313	11/09/2017	12:48:00	0.533333333
B	E17-0314	11/09/2017	13:46:00	0.573611111
B	E17-0315	11/09/2017	16:15:00	0.677083333
B	E17-0316	11/09/2017	17:35:00	0.732638889
B	E17-0318	12/09/2017	6:49:00	0.284027778
B	E17-0319	12/09/2017	7:24:00	0.308333333
B	E17-0320	12/09/2017	8:27:00	0.352083333
B	E17-0321	12/09/2017	9:57:00	0.414583333
